,id,geom_id,lines,color_symbol,length,x,y,num
664,1419,2000153,6,4,2662.83537523,-73.90409800042222 -73.90407599916662 -73.90405400027228 -73.90403200018741 -73.90401000035102 -73.90398800051133 -73.90396700124154 -73.90394600052151 -73.90392400092225 -73.90390400195604 -73.90388300055241 -73.90386200125737 -73.90384200016662 -73.90382200051357 -73.90380199941342 -73.90378099943563 -73.89948500069667 -73.89943600091331 -73.8993880002611 -73.89934099992863 -73.89929500162978 -73.89925099891535 -73.89920800007482 -73.89916600003757 -73.89912600117883 -73.89908700026719 -73.89904999968213 -73.89901300111276 -73.898978000496 -73.89894500138956 -73.89891299990049 -73.89888199957731 -73.89643500186317 ,40.81211766689017 40.812127665726415 40.81213766636139 40.81214766609067 40.81215666716374 40.8121656664316 40.81217366607551 40.812182667068015 40.81219066677113 40.81219866633656 40.812205667311126 40.8122136669358 40.81222066603551 40.81222666738117 40.8122336673744 40.8122396669778 40.813446667072995 40.81346066670719 40.81347466719249 40.81348866673008 40.813504666228894 40.81352166700573 40.81353866684231 40.81355666618846 40.81357666727576 40.81359666742154 40.81361766705713 40.81363966623511 40.81366266670435 40.81368666756921 40.8137116661503 40.813737666953976 40.816103666790944 ,33
665,1420,2000051,2,1,2878.69582745,-73.9177569994499 -73.9166750002034 -73.91649199946312 -73.91627700107196 -73.91593400065751 -73.91568000112169 -73.91546900102709 -73.91520300159233 -73.91495100081734 -73.91483500022193 -73.91472799967303 -73.91444800126403 -73.914233000164 -73.91403000069867 -73.91379600074626 -73.91357400087142 -73.91332800014683 -73.9126689996302 -73.91184200057617 -73.91113600192477 -73.91072599993612 -73.9103640008983 -73.91008200060942 -73.90980799942952 -73.90939500042066 -73.90911100041144 -73.90890300147065 -73.90868200106323 -73.90837500122107 -73.9078070002219 ,40.816108667050564 40.81578166704636 40.815731667811185 40.815701666711725 40.81568366653367 40.815698667046576 40.81573966707402 40.815819667339255 40.8159126660898 40.815960666119615 40.81600466637661 40.816108667203885 40.81617066609776 40.81620066626561 40.816212666276165 40.816200666650246 40.816179666998025 40.81611266621473 40.81603266702896 40.81597366657857 40.81594866632043 40.8159306663786 40.81593066652315 40.8159256663708 40.81593566676889 40.815962667081266 40.81600266691336 40.81605466780758 40.81617366630783 40.816489666297 ,30
666,1491,0,M,B,9042.55750838,-73.95779894505823 -73.9590812608172 -73.95917014097057 -73.95925520176009 -73.95933565090802 -73.95941073908655 -73.95947976689688 -73.9606813738448 -73.96077159571469 -73.96086770404273 -73.96096919675854 -73.96107554365884 -73.96118618917745 -73.98462981183881 -73.98567365520566 -73.98748599313157 ,40.70846455080626 40.708905768063595 40.70893265097095 40.70896592855986 40.709005290876824 40.70905037129348 40.70910074992117 40.710074241757155 40.7101387378436 40.71019810649117 40.71025203754864 40.710300249270844 40.71034248979082 40.71745782096061 40.71784872830653 40.71842283185798 ,16
667,1421,2000151,6,4,2581.79193469,-73.9140420003778 -73.91293200009738 -73.91287199999222 -73.912813000825 -73.91275400144302 -73.91269600060888 -73.91264000101887 -73.91258400106096 -73.91252800072992 -73.91247399911965 -73.91242000080369 -73.91236800119 -73.91231599998727 -73.91226400074365 -73.91221400017847 -73.9121650007156 -73.91211600068667 -73.90891000117453 -73.90884000007192 -73.90877400064022 -73.908711000277 -73.90865100116402 -73.90859500035369 -73.90854300102849 -73.90849300153371 -73.90844700035093 -73.90840499947258 -73.90836600004081 -73.90833000087927 -73.90829799985892 -73.90826900010747 -73.9082440008807 -73.90822199957405 -73.90765699982839 ,40.805367667579354 40.8049016665766 40.80487766707313 40.80485766741102 40.804839666826055 40.80482566698327 40.80481466638872 40.80480666712957 40.80480166740484 40.80480066648514 40.80480166645128 40.804806667027215 40.80481466714037 40.8048256667935 40.8048406670609 40.804857667176975 40.80487866728795 40.80633366661368 40.80636766724337 40.80640366740281 40.80644166720539 40.80648266711177 40.80652466700906 40.806569666913134 40.80661766704159 40.80666666627496 40.80671866642815 40.806772668058514 40.80682866756608 40.80688666664784 40.806947666768956 40.80701066647181 40.80707566676184 40.80871866681689 ,34
668,1422,2000150,6,4,1646.82359202,-73.91924000068265 -73.9140420003778 ,40.80756566759415 40.805367667579354 ,2
669,1423,2000152,6,4,1641.09798749,-73.90765699982839 -73.90732700012424 -73.90726599948896 -73.90721600138033 -73.90719100045031 -73.90716300002153 -73.90713300037926 -73.90710099914934 -73.90706700127829 -73.90703100063376 -73.90699300076318 -73.90695200138228 -73.90690999972053 -73.90471300043293 -73.90466699950146 -73.9046220014565 -73.90457700006321 -73.90453300156234 -73.90449000121636 -73.9044470008355 -73.90440600154868 -73.90436499986197 -73.90432400076668 -73.90428500040488 -73.90424600001872 -73.90420799992269 -73.90417100062572 -73.90413399919218 -73.90409800042222 ,40.80871866681689 40.809653666805175 40.80983066651942 40.80994666719723 40.80999066702952 40.810033667589245 40.81007566697853 40.810116666094366 40.81015566718718 40.81019366620118 40.81023066763995 40.81026666619172 40.81030066661447 40.811732666426884 40.81176466631664 40.811795666564315 40.81182566633827 40.81185466647172 40.81188266696189 40.811910666535454 40.81193666774606 40.81196266713898 40.81198766606617 40.81201066753253 40.81203366718466 40.812056666754145 40.81207766713691 40.812097666152226 40.81211766689017 ,29
670,1424,2000053,2,1,1684.00014217,-73.90177000045028 -73.89673600126095 ,40.81958466585378 40.82218066704752 ,2
671,1425,2000052,2,1,2018.64553977,-73.9078070002219 -73.90594599965857 -73.90551800098498 -73.90511400066966 -73.90420999974425 -73.90326800062842 -73.90268700050295 -73.90177000045028 ,40.816489666297 40.817577666715685 40.8178126662207 40.818003666684326 40.818399666512505 40.81881766702849 40.81911266632182 40.81958466585378 ,8
672,1426,2000054,2,1,1228.0160644,-73.89673600126095 -73.89306400063577 ,40.82218066704752 40.82407266713421 ,2
673,1427,2000155,6,4,2539.85374617,-73.89054900071848 -73.88976899923333 -73.88972400135486 -73.88967800015774 -73.88963100109488 -73.88958400105741 -73.88953499960554 -73.88948599954267 -73.88943599970143 -73.88938500078159 -73.88933400086665 -73.88928099951639 -73.88922800071757 -73.88917400093177 -73.88911900085888 -73.88906399976491 -73.88900800004049 -73.88777600094532 -73.88769700007232 -73.88761999999848 -73.88754700117971 -73.88747700144911 -73.88740999945898 -73.8873460006354 -73.8872860007215 -73.88722900043078 -73.88717500095682 -73.88712600089944 -73.88707900186729 -73.88703500130339 -73.886995000725 -73.88695700000731 -73.88691999985005 -73.88685300095175 -73.88678700076335 -73.88673699957359 -73.88669199990406 -73.88665100064154 -73.88659800129109 -73.8862830014744 ,40.82094766714078 40.821170666963795 40.82118566673765 40.82120166688637 40.82121966606497 40.82123966612734 40.82126066650608 40.82128366686864 40.82130766580311 40.821333666462245 40.82136166710116 40.82139066714806 40.82142166717624 40.82145366666982 40.82148766607991 40.82152366636639 40.82156066611716 40.82236766675266 40.82242966647572 40.822491667193596 40.82255466591 40.82261966750921 40.822684667489916 40.82275066721485 40.82281766676174 40.82288566696057 40.822954666916395 40.82302466678878 40.82309666680094 40.82316966658037 40.823241667109095 40.82331566688496 40.823391666730856 40.823528666480755 40.823684666744185 40.82383666646762 40.8239946665855 40.82420566752786 40.824532666691056 40.826524666477916 ,40
674,1428,2000143,4,4,1785.79722917,-73.90387899962477 -73.90209000006797 -73.90205300126559 -73.90201699957217 -73.90198200035007 -73.90194800062046 -73.90191500099908 -73.9018820010077 -73.9018510012982 -73.90182100081846 -73.90179199956927 -73.90176300004771 -73.90173599964774 -73.90171000086397 -73.9016840014494 -73.90166000027516 -73.90163599936994 -73.90103400089761 ,40.858406667225196 40.86132066627073 40.86138266695326 40.86144166713542 40.861499666812044 40.86155466689287 40.86160866736852 40.8616596664995 40.86170866733298 40.861755666317435 40.86180066615513 40.86184366689804 40.86188466664535 40.861923667250274 40.861960666959014 40.86199466703045 40.86202766665219 40.862802667609905 ,18
675,1429,2000056,2,1,2902.27295551,-73.89186500069657 -73.89184899898046 -73.89183000044949 -73.89179299940575 -73.89170400066998 -73.89161100008053 -73.8914689994865 -73.89134000169392 -73.88819499935963 -73.88806800061879 -73.88793900080141 -73.88780000088299 -73.88773400047964 ,40.829992666971904 40.83011266729646 40.830226666605704 40.83039466613596 40.830666666369375 40.83088766681164 40.83115266609373 40.831357667539024 40.836618667288505 40.83682966593631 40.83703366745257 40.837217667214524 40.83728766685696 ,13
676,1430,2000062,2,1,3013.95936342,-73.86761500087911 -73.86735200082393 ,40.85719166647906 40.86546166659598 ,2
677,1431,2000145,4,4,2898.71691773,-73.89717400034785 -73.89541200024087 -73.89537500048095 -73.8953380006729 -73.89530000120229 -73.89526099969508 -73.89522099971138 -73.8951800012513 -73.89513800075477 -73.89509500059448 -73.89505199959268 -73.89500700011075 -73.89496100096206 -73.89491500137383 -73.89486700053348 -73.8948190012308 -73.89477000108597 -73.89254300007079 -73.89248299932147 -73.89242200042979 -73.89236000058584 -73.89229700021508 -73.89223300049804 -73.89216800143447 -73.89210300142591 -73.8920369996867 -73.8919700005152 -73.891902000043 -73.89183300050064 -73.89176400086488 -73.89169300018118 -73.89162200014053 -73.89155100073822 -73.89006400005935 ,40.86775966680361 40.87002866701113 40.870070666501825 40.87011266688082 40.87015366679774 40.870193667149984 40.87023266703928 40.870270666464656 40.870307666322255 40.87034366661319 40.87037866734426 40.87041266579748 40.87044566738213 40.870476666260195 40.870507666898526 40.87053766707478 40.87056666587492 40.87164366682221 40.87167466699566 40.871706666650454 40.87174066622549 40.87177566617692 40.87181166740468 40.87184866720557 40.871887666954606 40.871927666172716 40.87196966710636 40.872011666162436 40.87205666647151 40.872101666739006 40.872148666873535 40.87219666650729 40.87224566654073 40.8734116666198 ,34
678,1432,2000387,M,B,1847.93071939,-73.91238500062404 -73.91141700005127 -73.91136400072986 -73.91131299954274 -73.91126200041496 -73.91121300074457 -73.91116500042178 -73.91111800092278 -73.91107200091167 -73.91102700038752 -73.91098300053038 -73.91094000133366 -73.91089800058327 -73.91085800030885 -73.91081900068907 -73.91078000072642 -73.91074300004622 -73.90774000081593 ,40.69942966576572 40.69952566599063 40.69953266629597 40.699541667254564 40.6995526664296 40.69956466669342 40.69957966641469 40.699595666457775 40.699613667292375 40.699633667118675 40.699655665938685 40.6996796664551 40.69970466729734 40.69973166610996 40.69976066662292 40.69979166626023 40.69982466747314 40.702761666633045 ,18
679,1433,2000098,3,1,1502.32448008,-73.88407900071623 -73.88939500015816 ,40.66623466642144 40.66544866777559 ,2
680,1434,2000380,J-Z,J,2076.99463386,-73.85157600084308 -73.85147100064998 -73.85136699965128 -73.85126400049566 -73.85116200069037 -73.85106200129216 -73.85096300008233 -73.8508650007489 -73.85076800093135 -73.85067200168895 -73.85057800052729 -73.85048500008696 -73.85039300142905 -73.85030200101757 -73.85021299989647 -73.85012400096893 -73.84622600035446 -73.84616000003561 -73.84609400087804 -73.84602600096309 -73.84595700010344 -73.84588700178385 -73.84581500153526 -73.84574100172009 -73.84566600096039 -73.84559000043694 -73.84551200149038 -73.84543300160078 -73.84535300072015 -73.84527000059133 -73.84518700040516 -73.84510200185805 -73.84433000195284 ,40.69387866646898 40.693918666917725 40.69395566624713 40.69399166630617 40.694025666623205 40.694058667166445 40.69408966707268 40.694119666820406 40.694148666409085 40.69417566717259 40.69420166727751 40.69422666633363 40.69424966657515 40.694270666198896 40.69429066608061 40.69430966632578 40.69506666691065 40.69507766673569 40.69508866652449 40.695098667630155 40.69510866645542 40.695117667034644 40.695125666219226 40.69513266671013 40.695139666711746 40.69514666712422 40.69515166656328 40.69515666640624 40.695160667080394 40.69516466636818 40.695167666925975 40.695169666964794 40.695177667402454 ,33
681,1435,2000070,5,4,4031.80066264,-73.86049500187137 -73.8681140003085 -73.86832443128176 -73.86852498554852 -73.8687154041122 -73.86889544574478 -73.86906488227366 -73.86922349737902 -73.86937108660065 -73.86950746562944 -73.86974590452103 ,40.854363666482996 40.84820566727618 40.84799843138176 40.847785624197066 40.84756751292463 40.84734438009466 40.84711650825097 40.84688418805362 40.84664771467699 40.84640739232092 40.84591642471719 ,11
682,1436,2000104,5,4,1875.53891937,-73.94819551982901 -73.94874350315902 ,40.63998002033649 40.64511102095932 ,2
683,1437,2000049,5,4,1388.02116645,-73.9267878210132 -73.92785181670573 -73.92788106790248 -73.92791066488806 -73.92794057448117 -73.92797075401995 -73.92800117268979 -73.92803178782566 -73.92806256387269 -73.92809346171691 -73.92812444461401 -73.92815547108147 -73.92818650555537 -73.92821750892082 -73.92824843968842 -73.92827926585026 -73.92830994354436 -73.92834043602066 -73.92837070771351 -73.9284007183102 -73.92843043224508 -73.9284598139469 -73.92848882310392 -73.92851742770007 -73.92854558979245 -73.92857327499436 -73.92860044891239 -73.92862707953154 -73.92865313245761 -73.92867857567097 -73.92870337596284 -73.92872750486778 -73.92875093273236 -73.92877362753141 -73.92879556316659 -73.92881671472499 -73.92883705255053 -73.92885655054229 -73.92887518734058 -73.92889294039878 -73.92890978480145 -73.9289257027424 -73.92894067167411 -73.92895467497593 -73.92896769365449 -73.92897971345985 -73.92899071776766 -73.92900069469874 -73.92900963118474 -73.92901751415832 -73.92902433766425 -73.92903476466824 -73.92902886494032 -73.92902140160145 -73.92901238409114 -73.92900182303437 -73.92898973261683 -73.9289761270171 -73.92896102279128 -73.92894443649338 -73.92892639297526 -73.92890690760623 -73.92888601116358 -73.9288637237615 -73.92884007736497 -73.92881509801443 -73.92878881411856 -73.92876126238808 -73.9287324736049 -73.9287024832949 -73.92863904730875 -73.92860240641643 -73.9285670988779 -73.9285331696977 -73.92850066031643 -73.92846961336657 -73.92844006791654 -73.92841206185032 -73.92838562831136 -73.92836080162523 -73.928337614932 -73.92831609544204 -73.92829627036568 -73.92827816691481 -73.9282618051846 -73.92824720764445 -73.92823439083239 -73.92822337484304 -73.92821416910338 -73.92820678778133 -73.92820123911936 -73.92819753135494 -73.9281956668009 -73.9281956525163 -73.92819748251493 -73.92820115792348 -73.92821402341522 ,40.818253759542166 40.81852875936233 40.818536640799515 40.818543735411296 40.81855003507214 40.81855552984976 40.81856021522218 40.818564083958655 40.818567130633824 40.81856935252168 40.81857074779825 40.81857131193514 40.81857104761161 40.81856995300239 40.81856802988259 40.818565280933896 40.81856170973112 40.8185573198535 40.81855211578158 40.818546107395996 40.81853929917731 40.81853170100913 40.81852332187177 40.81851417255152 40.81850426383116 40.81849360649568 40.818482217633566 40.81847010713084 40.81845729297644 40.818443789559 40.818429614868265 40.81841478509603 40.81839931913477 40.81838323677609 40.81836655781524 40.81834930204817 40.81833149106892 40.81831314737427 40.81829429346384 40.818274953637605 40.81825515039296 40.81823490893329 40.818214254458994 40.81819321217403 40.818171809082045 40.81815007038844 40.8181280248992 40.81810569782123 40.818083117962615 40.81806031323096 40.81803731153823 40.817990832508194 40.817956766683196 40.817922877293064 40.81788920666665 40.81785579713349 40.81782268652278 40.81778991896713 40.81775753229706 40.817725566144055 40.817694059244126 40.8176630503275 40.817632579034296 40.8176026804955 40.817573391650406 40.81754474763371 40.817516785382416 40.81748953733628 40.817463037732196 40.817437318108716 40.81738834496153 40.817360333933166 40.81733135208285 40.817301433658564 40.81727062011011 40.817238946584496 40.81720645543046 40.81717318809555 40.817139185123835 40.817104489761526 40.81706914525418 40.81703319754499 40.81699669257716 40.816959674492786 40.81692219193209 40.81688428993458 40.816846018038575 40.81680742488404 40.816768559104126 40.81672946933501 40.81669020330842 40.81665081325868 40.816611349615165 40.816571858307775 40.816532391561545 40.81649300070547 40.81641463845543 ,97
